label	text_a
1	步步惊心是我看的第一步穿越小说，当时看到老版的题目和插画的风格，以为就是那些年轻孩子看的青春小说，没有放在心上，想随便翻翻。不料这一看一发不可收拾，一口气看完，而且看的泪流满面滴。好多年不看言情，好多年不为爱情感动，这下可被桐华给套住了。像《步步惊心》这样细腻的文字，宏大的历史背景，精致的景物描写，真的是言情小说里不可多得的精品，值得收藏，值得多次翻看。
1	我9号入住行政层（28楼），设施还好，服务不错，但电梯太老了。
1	酒店的环境好，交通也方便，服务人员的素质和态度更是一流！这次去给我们免费升级到商务间，房间又大又漂亮！下次去我们一定还会选择它！
0	缺点肯定是有的，开机关机光驱有异响，装xp不知道怎么不好装，老是蓝屏，技术问题。。。。。。。。汗~~~~~~~~~~~，再有就是Vista启动后内存占用70左右，怎么不预装xp呢？
0	当当网名不符实，订货多日不见送货，询问客服只会推托，只会要求用户再下订单。如此服务留不住顾客的。去别的网站买书服务更好。
0	这次入住最满意的就是安排的楼层比较高,所以很安静,但是态度很差!!!!进去以后我看见标准A房特价,我询问,她们说是老装修,委婉拒绝看房请求,然后我放弃了还是入住了本来预定的标准B类房间,然后洗澡,吹风筒用完却出了问题无法放归原处,打电话通知总台找人来看,大概隔了半小时没人上来,我赶着出去就顺便到总台又交代了一次,大概晚上12点才回到酒店,却还是老样子,不知道是没人上来看,还是她们也搞不定.第二天我就退房了,她们总台有三个人在,我却感觉全部都凑一起,操作很不专业,这跟3星的标准相去很远,入住这家酒店还有一个好处是可以免费打长途,可是后来我才了解到,原来柳州的酒店都跟电信签了协议都可以免费打长途.总之下次我不会再选择这家酒店了.
0	房间旧了点，有一次让我感觉有点失望，另外不含早餐，在二楼单点比较贵
0	以前我们的客人入住该酒店，一直对酒店印象不错，但是这次
0	原机带的系统不会用，自己装XP比较繁琐，希望京东能给提供免费装系统的服务
0	该酒店338元/标间价格绝对不值,不知道航空酒店定价标准是什么. 马桶根本没有消毒,前天晚上入住,用了马桶之后,屁股立马骚痒,到现在还没有消退.另外,早餐餐厅也小得可怜,食物品种和数量也少,要是晚去吃早餐,保准吃不到.
1	写得太好了，让我都不敢轻易去评价它，那些细腻柔软的文字无一不透露出浓浓的爱，妈妈的守护。还记得想要做公主的男孩安安，放学15分钟的路程却要走70分钟的安安，闪烁着大眼睛翁妈妈我不可爱的安安，当然也记得覆在哥哥身上大叫不要打的飞飞，实在是太可爱了！读完后特别想要一个baby。是的，我也愿意等上一辈子的时间，让他从从容容的扎好那个蝴蝶结，用他五岁的手指。孩子你慢慢来！
1	付款时间：2009-6-12 0:51:00 京东信息------------ 2009-6-13 9:36:00 您的订单商品已打印 2009-6-13 9:41:00 您的订单商品已出库 2009-6-13 15:05:04 您的订单商品已扫描 2009-6-13 18:29:25 您的订单商品已打包 2009-6-17 13:57:36 您的订单商品已发货 发货员：晏兰兰
1	大学毕业一年多，从学校到社会，慢慢适应、习惯身边的人、事、坏境……带着美好的愿望生活。但是烦躁、不安、不满……所有的情愫肆虐。安静地读一本书真好~让内心平静，虽然这不是一本能让人内心平静的书。看完这本书，我回了一次学校，见了分别将近一年的大学好友……是那样的一种感动，让你懂得珍惜眼前的幸福。朋友说，我们并没有想象中的那么厉害，我们能做的只有抓住眼前的幸福。
1	设施陈旧，感觉不想05年装修过的样子。卫生间也较一般。不过三星也就这样了。床太短，我不算很高吧。稍微往下躺了些脚居然悬空在床外。床头柜有个小收音机很有特色，商务房有电脑，网速也很不错。我住的是靠角落的房间感觉噪音不算很大。
1	得说，翻译的人缺少激情！和日本语的版本相比，翻译后的文笔平淡如水，情节发展如同夏日中的找吃的狗----无精打采。书，依然是好书。故事也够味，想表达的意思也很清晰。总的来说，这是一个颓废版的谷崎润一郎式的作品，人的劣性、不满足、爱情的虚幻，表现的挺好的。作出选择就是结束，如果后悔，就很糟糕。这本书倒挺适合那些做选择时前思后想的女孩阅读。
1	长城酒店的外形很壮观。是嘉峪关里两家四星酒店之一。不过太陈旧了。 优点1.离雄关广场走路10分钟。那吃饭、购物都很方便。 2.毕竟是四星级酒店，房间设施还是比较齐全的。 3.每天服务员都送两瓶热水到房间，另外还有一瓶凉的开水。挺温馨的。 缺点1.卫生间手纸太糙了:( 2.服务中心电话经常无人接听。不过，接听后响应速度还是很快的
0	电源适配器温度较高，触控板不灵敏，左右按键生硬，重量较大（6芯电池，鱼和熊掌不能得兼啊）
0	这是我住过最懒的酒店。。。脏！乱！差！ 连最起码的两瓶免费矿泉水都不给提供。。。打电话问客服，说是成本太高，给取消了。。大家千万不要住。。马桶堵。。毛巾脏。。地毯是我有生见过最脏的。。这样的比100多块钱的招待所都差，还说是4星，要380.。。好冤啊。。。相信我。。一定不要上当。。 补充点评 2007年10月14日 ： 五层是夜总会，骚扰电话就没停过
0	迷你房还真是迷你啊……家具和墙纸都旧的不行，但还都齐全。虽然地方还满难找的，不过叫车倒是满方便的。房间隔音很差。总之，对不起这个价格，还不如去如家之类的。
0	觉得很多书都比这书好，看到排行榜的排名才买它的，完全没内容，故事太胡扯，不喜欢
1	服务员素质很高,比国内很多5星饭店要好!设施有些旧,但维护的不错,干净!餐饮价格适中!某天晚上工人磨地板,很吵,后交涉停止施工,第2天大堂道歉并送果盘1份,结帐时再次于前台表示歉意,对于他们的服务态度确实没的说,就1个字:好!楼层的小点心很温馨!早餐有山东特色,非常好!说个缺点:房间隔音稍微差一点! 补充点评 2008年7月22日 ： 靠栈桥近,外部景色优美,值得入住!
0	帮朋友买的，他家小朋友应该会喜欢吧。纸张的质量相比在书城里看的要差点，不过价格要便宜些嘛。还要提出来的，就是等了好久，快递的速度真的不咋样啊。
1	读过作者之前几乎所有的中长篇著作，如果没有记错的话，这部作品应该是作者第一次完完全全的以第一人称来撰写，从一开始就深深的陷入作者的迷局之中无法自拔，相比之前的作品，本作的文笔更为成熟老辣，故事架构布局更加巧妙新颖，由于前段时间蔡大师喜得贵子，从新作中不难找到他身为人父后的心情痕迹，对生活的新的心态及对人生的新感悟，相信这又将是作者的一部成功的超越自我之作，期待后续作品早日问世！
0	我上当当的新用户，第一次在当当买书，可是14号都已经发货，到现在都没有收到，实在是大失所望，我不知道该向哪里讨书！！！
1	性价比比较有优势，整体质量还可以，屏幕无坏点。扬声器比D系列好一点。
1	在我心里，红楼梦毫无疑问的是四大名著中最经典，最耐人寻味的一本书。。越是认真深刻地去读她，越能感受到她所带来的震撼。。她像是带着面纱的神秘人，一步步引诱我们进入一个奇妙的世界。。或许正是因了她的残缺，才显现出她的美来。。我们无从知道曹先生后四十回为我们演绎的究竟是怎样的一场轰轰烈烈。。所以有那么多的学者前仆后继，只为窥她的面庞。。这是值得收藏的经典！
0	酒店服务非常差，设备一般，加床是硬板床且收费很高，服务员态度很差，就像没有经过培训，业务也不熟练，根本不像三星级的酒店。
1	酒店超值，不用300元住标间，房间很干净舒服，前台服务员态度很好，酒店管理水平很高，还可免费延住到2点。
1	这本书很好，大师的笔法果然非同一般，不过绪论对孔子的批斗让我很不满，我有点不明白为什么讲老子就一点要屁孔子呢，甚至有些都是欲加之罪，比如“讽刺孔子哲学，固非难事，他的崇礼仪、厚葬久丧比鼓励其弟子钻营官职，以期救世，均足供为讽刺文章的材料。”（P3第三段）就很没有道理。论语中就有这样一句话,我借以反驳“林放问礼之本，子曰：大哉问，礼，与其奢也，宁俭。丧，与其易也，宁戚。”
1	很多东西不是几句话讲得完的，就象阿郎抽象的东西，却不是胡乱而无序的，很多平时不曾细心留意过的细节与悖论，都从这里找到了阿郎的书，太容易让人醉倒，不是那里面的画有多珍贵，字有多深奥，而是在于，里面包括的，都是都市人的虚弱，虚伪，以至于让自己迷失，因为里面的每一个角色，都像极了自己，然后，就听着音乐，把书合上，闭上眼睛享受一刻钟的寂寞与无奈
1	对于自驾游,这家酒店很合适，我们是住2号楼顶层,风景及服务都很好，下次去威海还住这家酒店!
0	希望当当在发货前能够仔细检查每本书的质量。虽然拿到手此书是塑封的，也很新，可没有翻阅几页就发现书里有好几页居然是空白的，具体的有第12-13页，第16-17页，第20-21页，第24-25页，迅速检查了下书的后几页，总算没有缺损的现象。哎，蛮好的一本书，被糟蹋了。
0	我一年中国上上下下跑好多次，这个酒店是我住过性价比最差的酒店。 1. 服务态度恶差，也许我去的时候他们太忙，和他们说话都懒得鸟你。 2. 房间恶差，我住的房间补补贴，中国八十年代的建筑我不介意，可你用白漆涂涂吧。我房间墙是二个颜色，顶是三个颜色。当然，不是配色，而是补补贴贴的东西。 3. 电视，居然是使用天线~~ 没错，你没看错，他们还没有有线电视，更别指望卫星电视。 4. 房间恶脏，卫生间的马桶和台盆希里哗啦，地板边上都长霉。房间墙角上都是莫名“液体” 5，地点太远，展馆边上也还要打的。 6. 早餐，别提了。 7. 对了，二楼门口是铁板，走起来晃晃悠悠，满廊桥的。 同志们，如果你是去展会，还是住锦江之星或别的，反正都要打的。 酒店老板，对不起，你实在太差了，对了，我的房间号是207.
0	12寸感觉是小了点，眼睛不好的酌情考虑哟。VISTA仍旧感觉是鸡肋，食之无味弃之可惜！
1	在保定,应该说是最好的酒店了,那里的餐厅给酒店加分不少.
1	有的看法是，日常生活啥都吃，吃全乎点，就可以了，不用补，没事找药丸吃干嘛，是药三分毒。我的看法是，现如今，吃到肚子里的仅仅是看起来是某种食物，真正的营养还有没有，不敢说。化肥，农药，转基因，瘦肉精，尿素，避孕药，市场里所有食物都妖艳的很。而且大家都日趋早熟，20岁有皱纹，30岁有50岁的心脏，催肥催肥，医院越来越忙不过来。为了健康，此书里提出的很多抗氧化的方案很受用。
0	性能比想象中的差了点，网上看电影时风扇转个不停，感觉运行能力有点吃力。
0	在机场第一次看到这本书 因为包装什么的都很喜欢所以来买了结果发现不值给喜欢读小说的奶奶阅读，她说，就是讲她们那个时候的事情，都看不下去。
1	轻薄，整体感觉特别流畅，感觉很适合男生用，有棱有角，显得很硬朗，诸多的特色设计，看到就让人爱不释手，特别是这个价位对应这个配置，很具性价比。
0	我买了杜拉拉升职记这书寄给朋友，朋友说到现在还没收到，有点晕了，都快半个月了啊！！！
0	看了这本书我是相当的气愤，没见过这样无耻的男人啊！不过为了张爱玲，还是值得买的这本书
0	如果是xp系统就更好了，京东对特价的东东没价格保护这个比较郁闷。
1	早就想看的书，今天终于如愿了。期待了这么久，总被时间遗忘。为微微加油，因微微伤心，被微微感动。看微微的大学生活，很是羡慕；想微微和阮阮的友情，很是嫉妒；其实我们也同样拥有。微微是幸运的，遇到了她认为的最爱陈孝正；微微也是幸福的，如愿嫁给了她一直期许的林静。跌宕起伏，很值得看的小说。上个月看了〈山月不知心底事〉，亦很好看，里面的向远，还跑到这里了呢，辛夷坞的作品很有连贯性哦。支持！
0	我于2008年年底在当当购的此书，春节期间阅读，发现漏页现象非常严重，至少存在三四处漏页，且所漏页跨度非常大！严重谴责当当网！强烈要求索赔！
0	第一次在当当网上买书，很方便，很实惠！孩子一收到书,就爱不释手地读起来，是一套好书，在开心快乐地儿童故事中让孩子学会做一个有个性、有爱心、乐于助人的孩子。
0	没有SLIC证书，无法激活Vista，不知道各位高手能否解决？ USB接口比较少。 附送内容少，除了电脑，电源，一张驱动盘（还仅支持Vista，XP还不能用）。
1	酒店比较老,但是设备维护的还是不错.服务不错,比较细心周围,晚上回来开了夜床,感觉很好.楼下商场据说算济南最好的，感觉不错~~`下次还住这里
0	定了两间一样的房，一间有宽带，一间没有？为什么？ 有宽带的一间，上网有时能上，有时上不了，急死活人！ 卫生间房顶漏水， 房间里没有任何饮料，问服务员要饮料，回答必须现金结账，不可以挂房帐，岂有此理？
1	周围环境很好.购物吃饭也很便利。(但是无一线大品牌专卖店) 酒店服务不错,但是在入住时发生一个小插曲：说我没有预先付款,还好最终顺利解决了！此外,前台对我是通过携程预定,表现出“不知道如何形容”的表情,嘴里小声说到：啊,携程来的啊&*@#@*....(我略听得懂一些粤语) 不知其他携程会员入住该酒店时,是否发生类似情况?
1	环境不错，空气新鲜幽静．离市中心有点远，但交通路况不错，适合有自驾车的城市人度假休闲．服务好，销售部的周小姐百问不厌，出门步行约５分钟有太湖船菜河鲜一条街，二十几个饭店营业到晚上十点，河鲜新鲜价廉，在湖州很有名．晚上停
1	性价比不错,送了散热底座温度控制能平均低12度左右 ,不运行大程序发热不大,各种接口比较齐全,安装系统的时候如果不懂一点专业知识很难安装,首先开机后按照提示按F2进入BIOS,将MAIN下面模式改成IDE接口,然后将启动项目改为光驱启动,删掉预装系统后才好安装XP,基本上GHOST版的系统是安装不了的,只能用安装盘安装.
0	书的开始就是自我吹捧还有互相吹捧，作者不实在。书里都是点到一下，其实没意思的。如果没买不建议买，可以看王长松的健康书还有马悦凌的几本书，都比这本呢强，我是读过才比较出来的。希望大家不要被吹捧迷惑。
0	发热惊人，尤其是夏天 犹如一个火板！ 冬天都可以省去暖手壶的钱了。 黑色就是指纹收集器，哈
1	体积小,方便携带.各性能平衡在同价位的产品中算得上是佼佼者.流畅运行VISTA没有问题.
0	散热一如既往的不好，同方的机子就是这样，不过还是建议支持一下国货 另外，建议京东别送CD包了，送个散热器吧，没有几块钱的
0	非常差，入住半小时就想退房了，地毯很脏，浴缸里特别恶心，什么都有：头发，灰泥等而且，根本没有什么游泳池，携程的宣传也有问题 我本来定了两天，住了一晚就退房了，很巧，退房的时候旁边一个哥们跟我遭遇一样，他边退房边打携程的电话定下一个酒店…… 我是online定好了~
0	餐厅很差,菜的种类水准都不行. 酒店基本没有旅游配套服务,其实河南有很多有吸引力的旅游景点,但是实在缺少相应的服务.
0	房间超烂，看上去很破很旧，而且房间内还有一股长时间不开窗子的那种霉味，被子也很不舒服，而且也有味道，烧水的壶超级脏，根本没法用，房间也不提供收费的矿泉水，只能叫服务台的人给送，可人家竟然说要先付款，然后给我出去买，这是什么酒店啊，总之一个字——烂！劝大家最好别去！
0	装xp，驱动盘里面的驱动不全。需要网上下，还有就是屏幕亮度不能调，声音可以的。不知道是不是驱动不对
0	这本书并不适合我,整本都是不好笑的笑话,而且对记单词根本没什么帮助,我还是记不住
1	散热很好，风扇声音很小，价格还可以，喜欢小黑的外观。没想到抢购送货还这么快。
1	封面很卡通，里面的插图也很漂亮，有点畿米的风格。对于每个做父母的人来说，这本书都值得一看。书里写的品格概括孩子成长的每个阶段。我特别喜欢书里面的一句话：“因为子女，我们对爱的记忆都将得到保留，我们的智慧、梦想、信念也都将传递给下一代人。”因为这句话，所有做父母的辛苦都可以欣然了。这本书告诉我做父母的责任和原则，只有自己做好了，才能带好下一代。看了这本书，我对做好父母更有信心！
0	晕扑，我是要批非常喜欢的，五星呀。。。怎么变成两人个星了。。。倒，还是不能修改的。。。
1	白色的机壳让人觉得亮丽，重量轻携带方便，运行良好切续航时间长，使用很方便。
1	在副楼的房间有老旧了些,实有必要再整修了,尤其在地毯部份,不然整体上是不错的的. 在早餐的服务上还是可以的,仍有著水准.
0	我的宝宝2岁3个月，正是说什么就学什么的时候，这套书我已经封杀了，等他明白什么是好坏话的时候再拿出来读。里面宝宝不宜学的词太多。我是一套让人失望的书
1	可能对于大多数人来说，这样的书实在是有些令人头疼，繁体字，竖排版，很多引述和评注。不过真正想深读深思考，就该读这本书。陈鼓应先生的评述也是很好的，如果只买一般的通识本，你可能会懂得字面上的意思，但却很难理解庄子为什么这么写，目的是什么，又有什么好处，甚至连一个名词的释义也有好几种。虽然著者说明了他本身很有理有识的鲜明讲解，但读书最重要的还是要自己来思考，自己去走进庄子本身
1	从拿到书开始我就已经知道我家的宝贝一定会喜欢的，从文字和图画的色彩上，无一不是孩子们喜欢的。我只看了一本就发现这书里面体现的东西不只是昆虫的知识，其中更为重要的是一种亲情的体现。当砂泥蜂自己要产卵的时候才真正的明白自己的妈妈为什么在自己还是幼虫的时候不在自己的身边，一切都因为爱，为了保护自己的安全。现在的孩子都太自私了，多看看这样的书，家长多讲讲故事里的喻意，给孩子思考一下吧。
0	买到后，装完系统后测试时发现，所谓的显卡切换独立钮是坏的，根本切换不了。经华硕检验，说该钮断了，不在国家三包退换之内，让我找京东协商。呵呵，京东也一直遮遮掩掩，推三挡四，后来想想算了，直接送修了换底壳
1	已经评过了，可是还要求我来评价，这是什么玩意啊？当当的一些功能特别的差劲！难道我买基本就得评价几次么？希望有人处理下这个功能，一点都不人性和智能！！！
1	一、最显著的优点是电池使用时间长；二、配置比较齐全：无线、蓝牙、摄像必备的都有；三、做工还不错，烤漆的也比较漂亮；四、小巧便携，就一本杂志大小，一般书包就能装下；五、品牌还可以，网上的资料相对较全；六、一般情况下硬盘和风扇声音还不算太大。
1	有人说，恋爱才是人生真正的开始。那么初恋，一定是这段旅程的起点。有人说，初恋是刻骨铭心的。因为那最初的幸福，才是最甜蜜的回忆；最初的痛，才真正痛彻心扉。小娴说：“所有的初恋都是丑小鸭，后来的爱情哦那个，是羽化了的天鹅。”这个仍然相信爱情的女人，把初恋的甜蜜和苦涩，以及无奈都淡淡地写出来，却深深地打动着我的心。相信每一个经过初恋的人，都能够在里面找到自己，也看到别人。
0	太偏的地方，太冷清的场所，太糟糕的早餐。郁闷！！ 补充点评 2008年4月18日 ： 建议携程不要推荐过去了
0	预装vista太垃圾，分区太脑残了。自己去深圳点提货的，目前深圳点应该加快建设进度，希望早日全深圳派送。
1	轻巧,本来就想到了x系列应该比较轻巧，不过也没想到这么轻。比我原来用的华硕A8Js轻了不是一点点。
1	就是老了点，个别房间窗户小，隔音差，其他很好，毕竟是老牌三星级吗！
0	特价房环境非常不好，只有一扇非常小的气窗通向宾馆过道，有点象住在地下室的感觉。房间下水道还往上翻难闻的臭气。请慎重选择此宾馆。
1	第二次买了，还是周克希和艾柯翻译的，各买了两本，送朋友的，不错。
0	书太小了 拿到手里很是失望本以为会多么精致~~~真的是适合小孩看啊可很小的孩子的又看不懂还不是大人给小孩子讲所以应该精致一点才好价钱还是不太值啊
0	因为喜欢这部戏所以更加期待原著，可这书盗版的无以复加，本人已经出离了愤怒，不带这么坑人的人！
1	酒店周边环境比较乱，哈尔滨很多酒店都有这个问题。但酒店内部环境还行，性价比不错，离商业中心和火车站都很近，而且酒店主动给携程客人免费升级入住，这一点感觉很好。服务人员也热情周到，下次还会入住此酒店。
1	?小时候感觉最难的就是做一个孩子.??你吃了多少糖果,你就会掉多少颗牙齿.??大人只相信自己看到的.孩子只相信自己想到的.?非常有感觉的句子,仿佛看到过去的自己的某一些点滴,某一些记忆的碎片.看着现在自己的孩子在逐步成长,再看看这本书,也许我对孩子的要求就不会那么高了.能够自由的成长,享受真正快乐的童年.在长大后不觉得童年的记忆除了复习,考试就是大人的责骂,就是我现在努力的方向.
1	总的来说还过的去,有点老5星了,就是早上还不到5点就有人按门铃,搞的后面都没睡好. 宾馆反馈 2008年5月7日 ： 河北世纪大饭店是石家庄第一家五星级大饭店,于2000年开业，已经运营了8年，现在饭店已经在进行硬件的装修改造，不断提高饭店市场竞争力。目前“私享行政楼层”房间全部装修改造完毕，接下来饭店将继续对其他楼层房间逐层进行装修升级。 希望您再次下榻！ 河北世纪大饭店
1	不论书的内容还是内容的排版，书的封面设计和书的纸质等各个方面都非常喜欢。快递送货的速度也很快，每次都能享受快递员的“微笑服务”，书送到的时候，我迫不及待地打开，书的外面还附有一层薄薄的白色塑料膜包装，看着心情非常愉悦！物超所值！同时这本《三字经》也很适合收藏！建议还没有买的以及还在犹豫是否购买的尽快购买！(*^__^*) 嘻嘻…，好像在打免费广告。以后继续支持当当！希望当当继续发扬！
1	酒店还不错，房间不大，但是比较舒服。酒店下面只有星巴克和肯德基，吃饭要到新世界那边有点远。
0	建议不要入住！ 简直就是2星级以下的宾馆。根本体会不到啥服务。只有嘈杂的人声。整个就是接待旅游会议团队的只顾赚钱的宾馆。 早上吃饭更是乱。吃个饭都不安宁。
1	防眩光雾面宽屏液晶显示屏；商用很好，运行CAD、3dmax等软件较快；键盘手感很好。
1	前台的MM很不错，效率高，态度也非常好。
0	第一次住这里，之前有同事住过，所以觉得应该还可以，没想到： 1、门童非常不主动，门口站着几个门童和保安聊天，不理客人，要我自己站到大马路上去拦车，可恶的是，我拦到车之后，门童居然从门口跑过来说是帮前面客户拦的车，眼睁睁看着他把车引到一个老外面前，我快气疯了； 2、游泳池一般，但是旁边的按摩池看着就很脏，不能用的，更衣室那个脏。。。 3、送餐可供选择非常少，第二天清洁客房的时候，用过的餐具居然不收走； 4、上网很慢，而且我房间的网线坏了，叫了n久才有人来换； 5、我住的房间靠街的背面，本来应该是安静的地方，偏巧后面是个大工地，半夜不休，晚上两点多还有打桩机在勤奋工作，酒店几乎没有隔音，那叫一个吵啊，两个晚上都是捂着耳朵睡的； 6、半夜十一点半的时候，突然有服务员按门铃，赶紧套上衣服去开门，结果说按错了。。。。。。。。。疯了； 7、说到最可恶的地方了，我check out的时候忘了一个发箍和一个包装好的熏香炉，因为赶飞机，所以打电话说好过几天回去取，第二周我同事帮我去拿，说发箍和橙子放在一起，被弄坏了？？？（听着就很恶心）那熏香炉呢？酒店跟我同事说会主动跟我联系，至今几个礼拜过去了，没有人找过我！这是什么酒店啊！ 每次住酒店总有些满意不满意的地方，但是深航这次实在是恶心到我了，不吐不快。仔细回想起来，基本是无一是处的酒店，大家千万不要住，这个价格也不算便宜，我在深圳住过比这性价比高的酒店多的是，而且携程的价格也不便宜，后来听人说很多单位都有协议价格，想想很不划算。 宾馆反馈 2008年4月29日 ： 尊敬的客户： 您好！非常感谢您在入住期间对酒店服务不周道的地方及时提出了诚恳的批评和指正，对部分员工的工作处事不当给您带来的入住不便和身心不悦，酒店深表歉意。酒店领导在第一时间获悉您的意见后，对当事人进行了批评和教育。酒店诚意邀请您能在下次来深期间再次光临本酒店，给我们以当面致歉的机会，同时酒店也希望通过自身的不断努力，能够得到您的再次认可。
1	的确，我不是一口气读完的，所以，我说，我用来两口气。我很少在看电影之前先看小说，这就是少有的一次。小说写的很真实，虽然作者在回忆的时候几次说他有些记不清当时是怎么一个情形的，我却记得我读每一页的感受，当我自己一边读一边流泪的时候，老公又开始笑我怎么又莫名其妙的哭了呀？我真的是抑制不住，被那份最真实的感情感动。值得买回来在一个周末安静的阅读，是一本好书。
0	我觉得这本书不适合在上大学或高中的朋友们，向我在读大学我觉得对我没有帮助，只适合入门级的读者
1	买了这套书，里面的画面是黑白的，而且还有点点浅，不过画面的线条比较美。我是带儿子度假的时候把这本书带上的，在美丽琼海边上两棵大柳树下的秋千上一起读这本书的，我和儿子一起给书里的男孩、狗、青蛙取了好听的名字，然后美美的看着画面想象着开心的讲完书里的故事。儿子开心极了，因为故事是我们自己编的，我们都喜欢。不错的一套书，能给你无限的想象，也能给你无限的乐趣。
0	较烂以及让你绝望的烂且无法选择的烂。缺少竞争啊
0	我认为此书买了完全是等于把钱掉进了阴沟里去了，太不值了。劝大家别买了。买了会后悔的，象我这样。还不如别的书呢。
1	近日连续读了几遍[[中国不高兴]]一书，无论是宋晓军，王小东，还是黄纪苏，宋强，刘仰，他们的文章或直指时弊，或笑骂嘲讽，无一不是说出了有一点爱国心的被所谓的“精英”们鄙夷的的愤青的心声，真有一种痛快淋漓的爽的感觉，希望高层能切实地听听青年的呼声，不要再被那些误国误民的所谓的“精英”所左右，为了中国的利益，挺直腰杆，大声地说出自己想说的话，勇敢地做自己想做的事。
1	“在梦里，我们白天的劳动与休闲、欢乐和痛苦是绝不重复的。相反，梦的唯一目的是让我们从中获得解脱，尽管有时我们的头脑灌满了一些事情，或我们承受苦难的折磨，或我们的精力统统投入某件关注的事情，梦也是以一种象征的方式进入我们的头脑。”?做梦的人在梦中被从清醒的意识世界中带走;在梦里，那些我们在清醒中所记忆的有序内容及其正常行为都不见了。”你希望自己是在梦中吗？一本不错的书，慢慢读的书！
1	帮同事购买的，还不错。一分价钱一分货！这个配置对得起这个价格！
1	太多了 不一一细说 主要是价格合理 T4200感觉比我以前用的扣肉2 1.8主频的强多了 顶！ 在没有装东西之前感觉并不慢 30号晚上下的单，五一上午发货，下午自提，效率之高是我最应该赞的！
1	大堂不怎么样，可房间住得很舒服。 最满意的地方是酒店的大堂副理和客服人员，对顾客的要求可以及时，尽心尽力的去完成。让人有家的感觉。借此感谢一下他们。
1	下单后第二天就送来了，赞！比想象的要好，不错的上网本，还好配置是六芯电池，够用哈哈
0	送到了几天后才发现，书的后半部分印刷严重错误，居然有四十多页是倒置的，我在当当是VIP了，第一次发现这种情况，而且倒置的部分还缺页，这么严重的印刷错误，当当入库的时候如何验货的？出库的时候又是如何验货的？申请退货这么多天了，也没反应。要是这周再不退，继续投诉。气晕了。还有，这本书内容太空了，只是表面的交流。狂不喜欢。
1	爱迪是一个普通的游乐园维修工人，可是一次事故为了救一个小女孩而失去了自己的生命，当他升入天堂时（其实不是天堂，而是他在自己的一生中所去过的地方），在不同的地方遇见了五个人，这里面有些甚至自己不认识，可是却于自己或多或少的有些联系，从这些人中他发现了自己人生中许多秘密以及这一生的意义......同时我也很佩服作者的写作功力，不时的进行转换却不会使文章烦乱复杂~是一本使灵魂洗礼的书！
0	买完就降价，郁闷，有点沉，重装系统，原机中预装东西丢失挺可惜！
1	本本比较漂亮，适合女孩子用。 键盘超级大，使用起来会相对方便些。 装了xp系统后，没有出现网友说的驱动不好装的情况
1	我是第一次来这家酒店入住，由于是晚上的航班，也因天气的温差问题，有些感冒，拉肚子，我本来心脏也有些不好，正担心着，这事让客房部经理发现了，前来慰问并赠送了水果。凌晨12点半，值班经理还通知了西餐厅经理为我准备了稀饭和小菜，并询问了身体状况。当时我对酒店员工的关心真的十分感动，没想到出差在外仿佛还有“家人一般的照顾”。由于是来出差，顺便自己当作旅游一下，这酒店又位于市中心，交通很便利，我自己买了份地图，服务员帮我把要出游的景点一个个都标志出来，还相应介绍了些有名的景点，给我节省了时间，也增添了我自出游玩的美好心情。过来出差来得匆忙，忘记带充电器，客房部经理得知后，还帮我找来了我手机相应的充电器。总之这次的出差，我倍受感动，也玩得很愉快。如果下次再来厦门，我一定毫不犹豫的选择宏都大饭店。
0	这本书好畅销啊,虽然平时不大喜欢看这方面内容的书,但在当当上看到这么多推荐读它的评论,也忍不住买一本来读读看了
1	这个机器的价格和赠品简直无敌了，小本子很轻巧。功能强劲！希望京东以后对退出此类的活动！
1	很轻携带很方便，各方面都非常棒。赠品质量也非常好 用了2000-100券 6699入手 虽然没有5000-200券 但是这个价格也不错了
0	为什么我定了这本书.送货的时候却没有收到呢?我一共定了2本.这本书没有收到.为什么?
0	以前没有读过毕老师的书，因为对心理比较感兴趣，所以先选择了这本书，看了之后较失望，都没兴趣再买她其他的书了。我认为这本书写得不到位，一个心理师的成长有这么简单吗？难道真是啥水平的都可以，只要有一颗心？看了之后你还敢去找这些中国的所谓的心理咨询师吗？老实说我不敢！
0	价格没有优势，因为不送东西。自己买完后和在电脑城买差不多。不过自己买的鼠标，包呀可以自己选择也不错。那有那么多好事都让你给遇到呢。
1	酒店离报国寺和车站都很近；房间整洁干净；瑜珈温泉作为峨眉四大温泉之一，住店客人只需50元/人性价比较高；早餐非常丰富；唯一的缺点是１号楼楼道比较复杂，象个小迷宫，找房间花了一点时间．
0	胡不过在卖弄词语，描写虽然有过人之处，我总感觉有句无篇。张迷尚可以一看。鉴定完毕。
0	USB2个一般也够用，我的四个，都只用的上2个，哈哈，价格要是更加低就好了，哈哈，再轻点，瞄上网本去。没有麦克风。
1	小侄女8岁了，很喜欢看书，就像我小时候一样，所以我怎么可能不满足她的这个小小的又是这么美好的愿望呢！她看过杨红樱笑猫系列的一本，好像与什么猫耳朵有关的故事吧，就开始天天幻想着能拥有全套了，看来笑猫还真有吸引力呢!不过我儿子不怎么有兴趣，可能杨红樱的书更适合女孩子吧。我已经能想象到小侄女拿到书的享受样子了，呵呵，赠人好书，手有余香啊，我也开心呢~~
